nmse,rmse,ssim,psnr,mae,relative_error,brightest_point_distance,sharpness_ratio
0.019161373376846313,0.0696014016866684,0.9450660347938538,38.710662841796875,0.04258885234594345,0.33609483,1.0,0.8084413164277272
0.003744380548596382,0.04223371669650078,0.9617692232131958,43.04983901977539,0.022183669731020927,0.1745561,1.0,0.8776540875883557
0.0027969626244157553,0.035613637417554855,0.9780588150024414,44.530696868896484,0.018858611583709717,0.18390055,0.0,0.9082409987206128
0.006292915437370539,0.04553613066673279,0.9638122916221619,42.39590072631836,0.025145836174488068,0.21805066,1.0,0.896294701125344
0.00958411768078804,0.05049438774585724,0.961556077003479,41.49816131591797,0.02566896565258503,0.239499,0.0,0.8441573146185476
0.014862622134387493,0.07941897958517075,0.9214914441108704,37.56454086303711,0.05432421714067459,0.30133864,1.0,0.7955519071126931
0.029238127171993256,0.07332921773195267,0.9393976926803589,38.257484436035156,0.046903032809495926,0.41941905,1.0,0.7466217390687684
0.030494026839733124,0.08582320809364319,0.9325291514396667,36.89093017578125,0.05437745153903961,0.40558487,1.0,0.909606560286827
0.008526609279215336,0.052031487226486206,0.9618504643440247,41.23769760131836,0.027009882032871246,0.2743589,0.0,0.926653471530313
0.009039259515702724,0.047941457480192184,0.9572903513908386,41.94879913330078,0.025962548330426216,0.32453683,0.0,0.8926056225938892
0.003919258248060942,0.04889893904328346,0.9403025507926941,41.777034759521484,0.02594447135925293,0.16119789,1.0,0.8805478742502526
0.004112918395549059,0.046985942870378494,0.9609370231628418,42.1236686706543,0.023225029930472374,0.16205017,1.0,0.8379802257457729
0.004265393130481243,0.03953055292367935,0.9676125049591064,43.624366760253906,0.020297180861234665,0.17820875,0.0,0.8825527068614317
0.006080418359488249,0.046428047120571136,0.9638855457305908,42.227413177490234,0.023179303854703903,0.2407547,1.0,0.8693869335078553
0.0031936396844685078,0.04129752889275551,0.945689857006073,43.24454116821289,0.02176547236740589,0.17344981,0.0,0.8602777691398362
0.004555157385766506,0.04103022813796997,0.9748854041099548,43.30094528198242,0.023349346593022346,0.21603523,0.0,0.9220563803490672
0.004291773773729801,0.04204326122999191,0.959314227104187,43.08909225463867,0.026008499786257744,0.25572556,1.0,0.9405718638092113
0.007830072194337845,0.054068829864263535,0.9585181474685669,40.90408706665039,0.030823377892374992,0.2226104,1.0,0.8727925205440548
0.0027491941582411528,0.027526572346687317,0.9844077229499817,46.76797866821289,0.010981772094964981,0.21819235,0.0,0.9429232199566241
0.008996105752885342,0.048164233565330505,0.9622154831886292,41.90852737426758,0.027855008840560913,0.276829,0.0,0.9546973393539057
0.0035678683780133724,0.03078901767730713,0.9774637222290039,45.79510498046875,0.013311735354363918,0.2039612,1.0,0.9083572339745571
0.039892107248306274,0.1391390562057495,0.8693366646766663,32.69404220581055,0.0892258733510971,0.3701933,0.0,0.6748178490317784
0.006165007594972849,0.04896750673651695,0.9562417268753052,41.764862060546875,0.0273550096899271,0.21255177,0.0,0.8828343102944554
0.005632074549794197,0.04127461463212967,0.9726417064666748,43.24936294555664,0.02585539221763611,0.24020419,1.0,0.8816294800937216
0.013685639016330242,0.060832299292087555,0.9430181384086609,39.880340576171875,0.0332433357834816,0.2669627,0.0,0.8892872276468816
0.012672710232436657,0.07071173191070557,0.9322507381439209,38.57319259643555,0.04447387903928757,0.27965897,1.0,0.8764744117346609
0.00454802718013525,0.04534345120191574,0.9658056497573853,42.43273162841797,0.020570697262883186,0.19814867,0.0,0.9540760419016368
0.22965164482593536,0.2771749198436737,0.7963530421257019,26.707944869995117,0.19787216186523438,0.5488094,126.90941619873047,0.6182759051607922
