train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,lr,step,total_steps,timestamp,datetime
-1645.85522,0.0,157987.46875,1001.00464,0.01527,5000.0,1.0,-0.5294,0.0,70400,150000,2025-08-15 22:29:38,2025-08-15 22:29:38
-1315.78247,0.0,162059.28125,993.7124,0.01516,5000.0,1.0,-0.46193,0.0,70500,150000,2025-08-15 22:29:56,2025-08-15 22:29:56
-1398.68311,0.0,161592.70312,894.86328,0.01365,5000.0,1.0,-0.45874,0.0,70600,150000,2025-08-15 22:30:15,2025-08-15 22:30:15
-1529.65405,0.0,162074.09375,865.71497,0.01321,5000.0,1.0,-0.47911,0.0,70700,150000,2025-08-15 22:30:33,2025-08-15 22:30:33
-1629.39624,0.0,158090.46875,863.6073,0.01318,5000.0,1.0,-0.49863,0.0,70800,150000,2025-08-15 22:30:51,2025-08-15 22:30:51
-400.45691,0.0,164489.73438,1281.42114,0.01955,5000.0,1.0,-0.33641,0.0,70900,150000,2025-08-15 22:31:09,2025-08-15 22:31:09
-1030.84729,0.0,152252.0625,1444.72607,0.02204,5000.0,1.0,-0.49515,0.0,71000,150000,2025-08-15 22:31:27,2025-08-15 22:31:27
-1502.51587,0.0,159958.65625,785.59448,0.01199,5000.0,1.0,-0.45765,0.0,71100,150000,2025-08-15 22:31:45,2025-08-15 22:31:45
-1259.17297,0.0,158470.85938,1162.41418,0.01774,5000.0,1.0,-0.48435,0.0,71200,150000,2025-08-15 22:32:03,2025-08-15 22:32:03
-962.68262,0.0,163301.70312,1118.69238,0.01707,5000.0,1.0,-0.41631,0.0,71300,150000,2025-08-15 22:32:22,2025-08-15 22:32:22
-1624.8689,0.0,163108.84375,705.49927,0.01077,5000.0,1.0,-0.46611,0.0,71400,150000,2025-08-15 22:32:40,2025-08-15 22:32:40
-1029.85999,0.0,162431.96875,1069.8689,0.01632,5000.0,1.0,-0.41998,0.0,71500,150000,2025-08-15 22:32:59,2025-08-15 22:32:59
-1939.20117,0.0,158113.1875,937.06555,0.0143,5000.0,1.0,-0.57528,0.0,71600,150000,2025-08-15 22:33:17,2025-08-15 22:33:17
-1695.49341,0.0,167939.82812,777.96185,0.01187,5000.0,1.0,-0.49472,0.0,71700,150000,2025-08-15 22:33:36,2025-08-15 22:33:36
-1543.39587,0.0,160038.15625,942.99658,0.01439,5000.0,1.0,-0.49731,0.0,71800,150000,2025-08-15 22:33:54,2025-08-15 22:33:54
-461.71021,0.0,164005.40625,1557.9884,0.02377,5000.0,1.0,-0.40397,0.0,71900,150000,2025-08-15 22:34:12,2025-08-15 22:34:12
-1571.24585,0.0,162316.1875,753.98938,0.0115,5000.0,1.0,-0.46508,0.0,72000,150000,2025-08-15 22:34:30,2025-08-15 22:34:30
-1089.34766,0.0,161808.0625,1031.9519,0.01575,5000.0,1.0,-0.42429,0.0,72100,150000,2025-08-15 22:34:49,2025-08-15 22:34:49
-1314.104,0.0,166733.6875,906.82764,0.01384,5000.0,1.0,-0.44422,0.0,72200,150000,2025-08-15 22:35:07,2025-08-15 22:35:07
-796.39856,0.0,159137.46875,1074.18579,0.01639,5000.0,1.0,-0.37415,0.0,72300,150000,2025-08-15 22:35:25,2025-08-15 22:35:25
-1717.7019,0.0,160742.54688,677.92511,0.01034,5000.0,1.0,-0.47916,0.0,72400,150000,2025-08-15 22:35:43,2025-08-15 22:35:43
-1018.66992,0.0,158492.09375,1116.46143,0.01704,5000.0,1.0,-0.42706,0.0,72500,150000,2025-08-15 22:36:02,2025-08-15 22:36:02
-999.67896,0.0,157669.40625,1406.34448,0.02146,5000.0,1.0,-0.48124,0.0,72600,150000,2025-08-15 22:36:20,2025-08-15 22:36:20
-1119.79224,0.0,153384.9375,1389.08923,0.0212,5000.0,1.0,-0.50181,0.0,72700,150000,2025-08-15 22:36:38,2025-08-15 22:36:38
-1405.56763,0.0,160910.09375,891.86182,0.01361,5000.0,1.0,-0.45952,0.0,72800,150000,2025-08-15 22:36:57,2025-08-15 22:36:57
-1565.98401,0.0,160278.1875,756.33936,0.01154,5000.0,1.0,-0.4645,0.0,72900,150000,2025-08-15 22:37:15,2025-08-15 22:37:15
-1545.89209,0.0,155856.67188,1015.68903,0.0155,5000.0,1.0,-0.51235,0.0,73000,150000,2025-08-15 22:37:34,2025-08-15 22:37:34
-1167.58276,0.0,162580.03125,1012.89288,0.01546,5000.0,1.0,-0.43613,0.0,73100,150000,2025-08-15 22:37:52,2025-08-15 22:37:52
-1585.51953,0.0,158043.85938,872.00189,0.01331,5000.0,1.0,-0.49154,0.0,73200,150000,2025-08-15 22:38:11,2025-08-15 22:38:11
-1577.44824,0.0,156614.95312,1006.39246,0.01536,5000.0,1.0,-0.5168,0.0,73300,150000,2025-08-15 22:38:29,2025-08-15 22:38:29
-904.84106,0.0,158513.73438,1058.45044,0.01615,5000.0,1.0,-0.39269,0.0,73400,150000,2025-08-15 22:38:47,2025-08-15 22:38:47
-1912.80737,0.0,154858.21875,819.44031,0.0125,5000.0,1.0,-0.54648,0.0,73500,150000,2025-08-15 22:39:06,2025-08-15 22:39:06
-1667.23254,0.0,153011.625,880.03265,0.01343,5000.0,1.0,-0.50948,0.0,73600,150000,2025-08-15 22:39:24,2025-08-15 22:39:24
-708.82922,0.0,154737.28125,1476.04504,0.02252,5000.0,1.0,-0.43701,0.0,73700,150000,2025-08-15 22:39:42,2025-08-15 22:39:42
-926.3678,0.0,163210.35938,1239.521,0.01891,5000.0,1.0,-0.43321,0.0,73800,150000,2025-08-15 22:40:01,2025-08-15 22:40:01
-765.45154,0.0,169448.90625,1030.20288,0.01572,5000.0,1.0,-0.35916,0.0,73900,150000,2025-08-15 22:40:19,2025-08-15 22:40:19
-2005.48584,0.0,163943.75,503.43958,0.00768,5000.0,1.0,-0.50182,0.0,74000,150000,2025-08-15 22:40:38,2025-08-15 22:40:38
-1019.7392,0.0,170447.1875,696.03613,0.01062,5000.0,1.0,-0.34319,0.0,74100,150000,2025-08-15 22:40:56,2025-08-15 22:40:56
-511.67102,0.0,161534.25,1348.6825,0.02058,5000.0,1.0,-0.3721,0.0,74200,150000,2025-08-15 22:41:15,2025-08-15 22:41:15
-1084.43726,0.0,161233.53125,876.01324,0.01337,5000.0,1.0,-0.39212,0.0,74300,150000,2025-08-15 22:41:33,2025-08-15 22:41:33
-1777.39258,0.0,166343.35938,627.38861,0.00957,5000.0,1.0,-0.48099,0.0,74400,150000,2025-08-15 22:41:52,2025-08-15 22:41:52
-712.15222,0.0,163217.53125,1393.98193,0.02127,5000.0,1.0,-0.42126,0.0,74500,150000,2025-08-15 22:42:10,2025-08-15 22:42:10
-1924.0625,0.0,157518.71875,645.64014,0.00985,5000.0,1.0,-0.51397,0.0,74600,150000,2025-08-15 22:42:28,2025-08-15 22:42:28
-2173.99316,0.0,160271.5,558.75879,0.00853,5000.0,1.0,-0.54658,0.0,74700,150000,2025-08-15 22:42:47,2025-08-15 22:42:47
-1567.97876,0.0,164848.29688,701.99963,0.01071,5000.0,1.0,-0.45403,0.0,74800,150000,2025-08-15 22:43:05,2025-08-15 22:43:05
-1188.12488,0.0,164086.84375,835.9574,0.01276,5000.0,1.0,-0.40485,0.0,74900,150000,2025-08-15 22:43:24,2025-08-15 22:43:24
-1615.84033,0.0,169944.92188,559.24664,0.00853,5000.0,1.0,-0.43505,0.0,75000,150000,2025-08-15 22:43:44,2025-08-15 22:43:44
-1082.79272,0.0,164872.3125,1180.69348,0.01802,5000.0,1.0,-0.45273,0.0,75100,150000,2025-08-15 22:44:02,2025-08-15 22:44:02
-923.43005,0.0,160968.09375,1093.75391,0.01669,5000.0,1.0,-0.40347,0.0,75200,150000,2025-08-15 22:44:20,2025-08-15 22:44:20
-1310.54016,0.0,162754.21875,982.84491,0.015,5000.0,1.0,-0.45871,0.0,75300,150000,2025-08-15 22:44:39,2025-08-15 22:44:39
-359.57593,0.0,159772.59375,1682.89746,0.02568,5000.0,1.0,-0.40853,0.0,75400,150000,2025-08-15 22:44:57,2025-08-15 22:44:57
-1293.54858,0.0,165266.70312,925.81104,0.01413,5000.0,1.0,-0.4439,0.0,75500,150000,2025-08-15 22:45:16,2025-08-15 22:45:16
-404.19629,0.0,159028.9375,1512.44836,0.02308,5000.0,1.0,-0.38336,0.0,75600,150000,2025-08-15 22:45:34,2025-08-15 22:45:34
-561.51575,0.0,160154.0,1293.96362,0.01974,5000.0,1.0,-0.37113,0.0,75700,150000,2025-08-15 22:45:53,2025-08-15 22:45:53
-1007.56799,0.0,165607.34375,1073.92505,0.01639,5000.0,1.0,-0.41633,0.0,75800,150000,2025-08-15 22:46:11,2025-08-15 22:46:11
-1686.07471,0.0,162633.28125,736.79724,0.01124,5000.0,1.0,-0.48461,0.0,75900,150000,2025-08-15 22:46:29,2025-08-15 22:46:29
-1386.12219,0.0,168084.875,699.34424,0.01067,5000.0,1.0,-0.41713,0.0,76000,150000,2025-08-15 22:46:47,2025-08-15 22:46:47
-1750.95923,0.0,157034.01562,919.13684,0.01402,5000.0,1.0,-0.53405,0.0,76100,150000,2025-08-15 22:47:06,2025-08-15 22:47:06
-1561.48706,0.0,155990.60938,1081.86963,0.01651,5000.0,1.0,-0.5287,0.0,76200,150000,2025-08-15 22:47:24,2025-08-15 22:47:24
-1508.92529,0.0,170282.0,663.13293,0.01012,5000.0,1.0,-0.43445,0.0,76300,150000,2025-08-15 22:47:43,2025-08-15 22:47:43
-1396.90918,0.0,164291.5625,1086.38208,0.01658,5000.0,1.0,-0.49669,0.0,76400,150000,2025-08-15 22:48:01,2025-08-15 22:48:01
-745.4812,0.0,166947.90625,1121.43188,0.01711,5000.0,1.0,-0.37342,0.0,76500,150000,2025-08-15 22:48:20,2025-08-15 22:48:20
-1556.41919,0.0,168941.75,816.78131,0.01246,5000.0,1.0,-0.47467,0.0,76600,150000,2025-08-15 22:48:38,2025-08-15 22:48:38
-1621.57483,0.0,159670.625,753.11633,0.01149,5000.0,1.0,-0.47497,0.0,76700,150000,2025-08-15 22:48:56,2025-08-15 22:48:56
-1586.99512,0.0,167660.09375,568.56775,0.00868,5000.0,1.0,-0.43115,0.0,76800,150000,2025-08-15 22:49:15,2025-08-15 22:49:15
-905.53479,0.0,163436.26562,1298.54785,0.01981,5000.0,1.0,-0.44085,0.0,76900,150000,2025-08-15 22:49:34,2025-08-15 22:49:34
-1705.28528,0.0,159530.125,864.66968,0.01319,5000.0,1.0,-0.51402,0.0,77000,150000,2025-08-15 22:49:52,2025-08-15 22:49:52
-1190.64844,0.0,165919.26562,896.62469,0.01368,5000.0,1.0,-0.41749,0.0,77100,150000,2025-08-15 22:50:10,2025-08-15 22:50:10
-1497.74536,0.0,159265.34375,827.57336,0.01263,5000.0,1.0,-0.4651,0.0,77200,150000,2025-08-15 22:50:28,2025-08-15 22:50:28
-1112.96899,0.0,168193.96875,939.45721,0.01433,5000.0,1.0,-0.41052,0.0,77300,150000,2025-08-15 22:50:47,2025-08-15 22:50:47
-492.29565,0.0,153842.75,1720.75708,0.02626,5000.0,1.0,-0.44264,0.0,77400,150000,2025-08-15 22:51:05,2025-08-15 22:51:05
-944.31519,0.0,158138.35938,1271.13147,0.0194,5000.0,1.0,-0.44312,0.0,77500,150000,2025-08-15 22:51:23,2025-08-15 22:51:23
-769.75757,0.0,163002.75,1407.01746,0.02147,5000.0,1.0,-0.43539,0.0,77600,150000,2025-08-15 22:51:42,2025-08-15 22:51:42
-1465.01245,0.0,162113.84375,671.02856,0.01024,5000.0,1.0,-0.42724,0.0,77700,150000,2025-08-15 22:52:00,2025-08-15 22:52:00
-1232.50781,0.0,163279.0,951.00366,0.01451,5000.0,1.0,-0.43673,0.0,77800,150000,2025-08-15 22:52:19,2025-08-15 22:52:19
-1853.18335,0.0,158621.59375,661.99231,0.0101,5000.0,1.0,-0.50307,0.0,77900,150000,2025-08-15 22:52:37,2025-08-15 22:52:37
-1510.83447,0.0,174032.8125,600.93567,0.00917,5000.0,1.0,-0.42239,0.0,78000,150000,2025-08-15 22:52:55,2025-08-15 22:52:55
-1701.70435,0.0,159446.20312,768.60376,0.01173,5000.0,1.0,-0.49409,0.0,78100,150000,2025-08-15 22:53:13,2025-08-15 22:53:13
-1083.59448,0.0,160153.54688,895.29681,0.01366,5000.0,1.0,-0.39581,0.0,78200,150000,2025-08-15 22:53:32,2025-08-15 22:53:32
-1708.21741,0.0,155945.40625,850.93842,0.01298,5000.0,1.0,-0.51186,0.0,78300,150000,2025-08-15 22:53:50,2025-08-15 22:53:50
-799.26367,0.0,162964.25,1123.14722,0.01714,5000.0,1.0,-0.38451,0.0,78400,150000,2025-08-15 22:54:08,2025-08-15 22:54:08
-1311.55981,0.0,154637.625,1541.85608,0.02353,5000.0,1.0,-0.57071,0.0,78500,150000,2025-08-15 22:54:27,2025-08-15 22:54:27
-1467.09216,0.0,158303.34375,743.12744,0.01134,4232.15332,1.0,-0.52228,0.0,78600,150000,2025-08-15 22:54:45,2025-08-15 22:54:45
-1480.70972,0.0,162178.21875,791.7475,0.01208,5000.0,1.0,-0.45452,0.0,78700,150000,2025-08-15 22:55:04,2025-08-15 22:55:04
-995.98718,0.0,160971.95312,1175.42358,0.01794,5000.0,1.0,-0.43431,0.0,78800,150000,2025-08-15 22:55:22,2025-08-15 22:55:22
-913.53015,0.0,159268.125,1376.47949,0.021,5000.0,1.0,-0.45803,0.0,78900,150000,2025-08-15 22:55:41,2025-08-15 22:55:41
-1319.72302,0.0,163353.14062,703.57788,0.01074,5000.0,1.0,-0.40469,0.0,79000,150000,2025-08-15 22:55:59,2025-08-15 22:55:59
-1343.6803,0.0,160488.9375,1058.19507,0.01615,5000.0,1.0,-0.48041,0.0,79100,150000,2025-08-15 22:56:18,2025-08-15 22:56:18
-1590.96899,0.0,160058.96875,868.97382,0.01326,5000.0,1.0,-0.49202,0.0,79200,150000,2025-08-15 22:56:36,2025-08-15 22:56:36
-713.49756,0.0,157468.71875,1293.3429,0.01973,5000.0,1.0,-0.4014,0.0,79300,150000,2025-08-15 22:56:55,2025-08-15 22:56:55
-2103.56445,0.0,165603.95312,706.02747,0.01077,5000.0,1.0,-0.56195,0.0,79400,150000,2025-08-15 22:57:13,2025-08-15 22:57:13
-1363.7821,0.0,163714.26562,942.25439,0.01438,5000.0,1.0,-0.46124,0.0,79500,150000,2025-08-15 22:57:31,2025-08-15 22:57:31
-1138.97241,0.0,164719.6875,882.45386,0.01347,5000.0,1.0,-0.40432,0.0,79600,150000,2025-08-15 22:57:50,2025-08-15 22:57:50
-1305.05884,0.0,163369.71875,922.19275,0.01407,5000.0,1.0,-0.44548,0.0,79700,150000,2025-08-15 22:58:08,2025-08-15 22:58:08
-1275.62012,0.0,158208.95312,870.39435,0.01328,5000.0,1.0,-0.42923,0.0,79800,150000,2025-08-15 22:58:27,2025-08-15 22:58:27
-777.84131,0.0,163275.23438,1089.52515,0.01662,5000.0,1.0,-0.37351,0.0,79900,150000,2025-08-15 22:58:45,2025-08-15 22:58:45
-1148.70508,0.0,160707.01562,1017.34277,0.01552,5000.0,1.0,-0.43324,0.0,80000,150000,2025-08-15 22:59:05,2025-08-15 22:59:05
-1484.89746,0.0,161569.23438,804.12854,0.01227,5000.0,1.0,-0.45784,0.0,80100,150000,2025-08-15 22:59:23,2025-08-15 22:59:23
-1224.24866,0.0,161990.40625,921.6936,0.01406,5000.0,1.0,-0.42922,0.0,80200,150000,2025-08-15 22:59:42,2025-08-15 22:59:42
-1923.7417,0.0,161920.32812,598.98828,0.00914,5000.0,1.0,-0.50458,0.0,80300,150000,2025-08-15 23:00:00,2025-08-15 23:00:00
-1895.66028,0.0,164680.23438,629.10522,0.0096,5000.0,1.0,-0.50499,0.0,80400,150000,2025-08-15 23:00:18,2025-08-15 23:00:18
-1959.2135,0.0,164947.95312,630.98041,0.00963,5000.0,1.0,-0.51807,0.0,80500,150000,2025-08-15 23:00:36,2025-08-15 23:00:36
-936.80469,0.0,159413.71875,1404.5061,0.02143,5000.0,1.0,-0.46829,0.0,80600,150000,2025-08-15 23:00:55,2025-08-15 23:00:55
-1014.50647,0.0,163231.21875,1064.48682,0.01624,5000.0,1.0,-0.41583,0.0,80700,150000,2025-08-15 23:01:13,2025-08-15 23:01:13
-1325.34814,0.0,158892.03125,973.11267,0.01485,5000.0,1.0,-0.45972,0.0,80800,150000,2025-08-15 23:01:31,2025-08-15 23:01:31
-1204.00403,0.0,173808.78125,825.70203,0.0126,5000.0,1.0,-0.40598,0.0,80900,150000,2025-08-15 23:01:49,2025-08-15 23:01:49
-1709.83643,0.0,158017.84375,669.55676,0.01022,5000.0,1.0,-0.47591,0.0,81000,150000,2025-08-15 23:02:08,2025-08-15 23:02:08
-351.99731,0.0,166832.78125,1301.27527,0.01986,5000.0,1.0,-0.33069,0.0,81100,150000,2025-08-15 23:02:26,2025-08-15 23:02:26
-1449.53186,0.0,158732.875,944.54449,0.01441,5000.0,1.0,-0.47885,0.0,81200,150000,2025-08-15 23:02:45,2025-08-15 23:02:45
-393.28149,0.0,158913.125,1915.35571,0.02923,5000.0,1.0,-0.46176,0.0,81300,150000,2025-08-15 23:03:03,2025-08-15 23:03:03
-1382.52197,0.0,159945.71875,960.13403,0.01465,5000.0,1.0,-0.46856,0.0,81400,150000,2025-08-15 23:03:22,2025-08-15 23:03:22
-1236.14136,0.0,169120.48438,547.5957,0.00836,5000.0,1.0,-0.35678,0.0,81500,150000,2025-08-15 23:03:40,2025-08-15 23:03:40
-1013.08447,0.0,159396.59375,999.96106,0.01526,5000.0,1.0,-0.40264,0.0,81600,150000,2025-08-15 23:03:58,2025-08-15 23:03:58
-1461.18604,0.0,162960.5625,646.73468,0.00987,4341.0957,1.0,-0.48561,0.0,81700,150000,2025-08-15 23:04:17,2025-08-15 23:04:17
-1157.03491,0.0,156746.5625,1253.81226,0.01913,5000.0,1.0,-0.4822,0.0,81800,150000,2025-08-15 23:04:35,2025-08-15 23:04:35
-995.81494,0.0,168078.46875,978.07825,0.01492,5000.0,1.0,-0.39481,0.0,81900,150000,2025-08-15 23:04:54,2025-08-15 23:04:54
-1297.0271,0.0,167513.45312,911.67627,0.01391,5000.0,1.0,-0.44177,0.0,82000,150000,2025-08-15 23:05:12,2025-08-15 23:05:12
-1296.83923,0.0,158464.96875,926.47351,0.01414,5000.0,1.0,-0.44469,0.0,82100,150000,2025-08-15 23:05:31,2025-08-15 23:05:31
-1508.57886,0.0,165844.51562,760.95642,0.01161,5000.0,1.0,-0.45394,0.0,82200,150000,2025-08-15 23:05:49,2025-08-15 23:05:49
-952.15332,0.0,167210.1875,986.05835,0.01505,5000.0,1.0,-0.38768,0.0,82300,150000,2025-08-15 23:06:07,2025-08-15 23:06:07
-1344.69495,0.0,153919.0,1136.90894,0.01735,5000.0,1.0,-0.49635,0.0,82400,150000,2025-08-15 23:06:25,2025-08-15 23:06:25
-1124.49854,0.0,166119.32812,925.80701,0.01413,5000.0,1.0,-0.41009,0.0,82500,150000,2025-08-15 23:06:44,2025-08-15 23:06:44
-1454.70972,0.0,156547.375,951.47626,0.01452,5000.0,1.0,-0.48127,0.0,82600,150000,2025-08-15 23:07:02,2025-08-15 23:07:02
-1337.28784,0.0,167634.15625,868.48792,0.01325,5000.0,1.0,-0.44119,0.0,82700,150000,2025-08-15 23:07:20,2025-08-15 23:07:20
-1759.08691,0.0,162579.46875,702.52197,0.01072,5000.0,1.0,-0.49235,0.0,82800,150000,2025-08-15 23:07:38,2025-08-15 23:07:38
-1422.49902,0.0,164572.28125,804.71777,0.01228,5000.0,1.0,-0.44548,0.0,82900,150000,2025-08-15 23:07:57,2025-08-15 23:07:57
-1108.06409,0.0,158250.76562,1044.0116,0.01593,5000.0,1.0,-0.43045,0.0,83000,150000,2025-08-15 23:08:15,2025-08-15 23:08:15
-1537.82544,0.0,166104.5,814.58618,0.01243,5000.0,1.0,-0.47052,0.0,83100,150000,2025-08-15 23:08:33,2025-08-15 23:08:33
-1068.82104,0.0,167469.42188,961.82648,0.01468,5000.0,1.0,-0.40616,0.0,83200,150000,2025-08-15 23:08:51,2025-08-15 23:08:51
-1171.79346,0.0,162462.95312,923.9931,0.0141,5000.0,1.0,-0.41919,0.0,83300,150000,2025-08-15 23:09:09,2025-08-15 23:09:09
-1132.78113,0.0,170262.46875,941.31909,0.01436,5000.0,1.0,-0.41485,0.0,83400,150000,2025-08-15 23:09:28,2025-08-15 23:09:28
-870.64111,0.0,160283.3125,1194.47351,0.01823,5000.0,1.0,-0.41306,0.0,83500,150000,2025-08-15 23:09:46,2025-08-15 23:09:46
-957.00989,0.0,158616.25,1389.41602,0.0212,5000.0,1.0,-0.46932,0.0,83600,150000,2025-08-15 23:10:04,2025-08-15 23:10:04
-1361.31152,0.0,169053.65625,903.23572,0.01378,5000.0,1.0,-0.45294,0.0,83700,150000,2025-08-15 23:10:23,2025-08-15 23:10:23
-1788.50952,0.0,163519.0,705.00452,0.01076,5000.0,1.0,-0.49874,0.0,83800,150000,2025-08-15 23:10:41,2025-08-15 23:10:41
-507.70984,0.0,166853.78125,1280.75793,0.01954,5000.0,1.0,-0.35773,0.0,83900,150000,2025-08-15 23:10:59,2025-08-15 23:10:59
-877.25513,0.0,163534.40625,1290.92603,0.0197,5000.0,1.0,-0.43367,0.0,84000,150000,2025-08-15 23:11:18,2025-08-15 23:11:18
-1259.19507,0.0,170595.45312,637.71497,0.00973,5000.0,1.0,-0.37942,0.0,84100,150000,2025-08-15 23:11:36,2025-08-15 23:11:36
-2178.29736,0.0,162557.29688,552.75165,0.00843,5000.0,1.0,-0.54624,0.0,84200,150000,2025-08-15 23:11:54,2025-08-15 23:11:54
-1324.49646,0.0,165380.21875,700.12415,0.01068,5000.0,1.0,-0.40496,0.0,84300,150000,2025-08-15 23:12:13,2025-08-15 23:12:13
-713.51331,0.0,156845.90625,1672.03247,0.02551,5000.0,1.0,-0.47714,0.0,84400,150000,2025-08-15 23:12:31,2025-08-15 23:12:31
-1571.22705,0.0,162798.59375,830.27417,0.01267,5000.0,1.0,-0.48033,0.0,84500,150000,2025-08-15 23:12:49,2025-08-15 23:12:49
-466.43201,0.0,164571.28125,1502.70728,0.02293,5000.0,1.0,-0.39386,0.0,84600,150000,2025-08-15 23:13:07,2025-08-15 23:13:07
-1507.77539,0.0,167347.5,795.33557,0.01214,5000.0,1.0,-0.46066,0.0,84700,150000,2025-08-15 23:13:25,2025-08-15 23:13:25
-530.12329,0.0,159926.67188,1350.50281,0.02061,5000.0,1.0,-0.37616,0.0,84800,150000,2025-08-15 23:13:43,2025-08-15 23:13:43
-1861.04529,0.0,159339.45312,780.57513,0.01191,5000.0,1.0,-0.52836,0.0,84900,150000,2025-08-15 23:14:02,2025-08-15 23:14:02
-1596.20923,0.0,160129.0625,920.16425,0.01404,5000.0,1.0,-0.50331,0.0,85000,150000,2025-08-15 23:14:22,2025-08-15 23:14:22
-1895.33447,0.0,164321.03125,767.93903,0.01172,5000.0,1.0,-0.53269,0.0,85100,150000,2025-08-15 23:14:40,2025-08-15 23:14:40
-1225.17041,0.0,165285.84375,853.948,0.01303,5000.0,1.0,-0.41586,0.0,85200,150000,2025-08-15 23:14:58,2025-08-15 23:14:58
-1116.87964,0.0,161665.71875,1065.29761,0.01626,5000.0,1.0,-0.43647,0.0,85300,150000,2025-08-15 23:15:16,2025-08-15 23:15:16
-1174.40393,0.0,167024.84375,1024.88049,0.01564,5000.0,1.0,-0.43989,0.0,85400,150000,2025-08-15 23:15:35,2025-08-15 23:15:35
-817.1521,0.0,162897.21875,1078.59766,0.01646,5000.0,1.0,-0.37918,0.0,85500,150000,2025-08-15 23:15:53,2025-08-15 23:15:53
-1047.58081,0.0,171431.17188,1036.34351,0.01581,5000.0,1.0,-0.41682,0.0,85600,150000,2025-08-15 23:16:11,2025-08-15 23:16:11
-1438.26611,0.0,157825.1875,1068.50305,0.0163,5000.0,1.0,-0.50139,0.0,85700,150000,2025-08-15 23:16:29,2025-08-15 23:16:29
-1910.13501,0.0,159712.98438,710.77258,0.01085,5000.0,1.0,-0.52421,0.0,85800,150000,2025-08-15 23:16:47,2025-08-15 23:16:47
-600.70032,0.0,163952.25,1165.64905,0.01779,5000.0,1.0,-0.3533,0.0,85900,150000,2025-08-15 23:17:05,2025-08-15 23:17:05
-582.12219,0.0,166180.21875,1290.31641,0.01969,5000.0,1.0,-0.37452,0.0,86000,150000,2025-08-15 23:17:24,2025-08-15 23:17:24
-1159.06592,0.0,166499.375,930.33405,0.0142,5000.0,1.0,-0.41791,0.0,86100,150000,2025-08-15 23:17:42,2025-08-15 23:17:42
-1546.9917,0.0,162845.78125,673.03204,0.01027,5000.0,1.0,-0.44404,0.0,86200,150000,2025-08-15 23:18:00,2025-08-15 23:18:00
-1663.48315,0.0,165257.57812,803.65936,0.01226,5000.0,1.0,-0.49346,0.0,86300,150000,2025-08-15 23:18:19,2025-08-15 23:18:19
-1299.23096,0.0,161534.78125,747.20251,0.0114,5000.0,1.0,-0.40932,0.0,86400,150000,2025-08-15 23:18:37,2025-08-15 23:18:37
-1334.65881,0.0,167256.09375,683.02307,0.01042,5000.0,1.0,-0.40357,0.0,86500,150000,2025-08-15 23:18:56,2025-08-15 23:18:56
-1003.57294,0.0,170037.875,979.07867,0.01494,5000.0,1.0,-0.39656,0.0,86600,150000,2025-08-15 23:19:14,2025-08-15 23:19:14
-1366.45752,0.0,162375.57812,993.70361,0.01516,5000.0,1.0,-0.47206,0.0,86700,150000,2025-08-15 23:19:32,2025-08-15 23:19:32
-969.13916,0.0,162125.17188,1228.74097,0.01875,5000.0,1.0,-0.43961,0.0,86800,150000,2025-08-15 23:19:50,2025-08-15 23:19:50
-2276.43701,0.0,163679.5625,479.08624,0.00731,5000.0,1.0,-0.55114,0.0,86900,150000,2025-08-15 23:20:08,2025-08-15 23:20:08
-1889.87256,0.0,165693.42188,592.96655,0.00905,5000.0,1.0,-0.4966,0.0,87000,150000,2025-08-15 23:20:26,2025-08-15 23:20:26
-1775.38818,0.0,164928.59375,591.1745,0.00902,5000.0,1.0,-0.47335,0.0,87100,150000,2025-08-15 23:20:45,2025-08-15 23:20:45
-1809.39453,0.0,158490.92188,974.60101,0.01487,5000.0,1.0,-0.55683,0.0,87200,150000,2025-08-15 23:21:03,2025-08-15 23:21:03
-1132.58911,0.0,160474.70312,1021.51379,0.01559,5000.0,1.0,-0.43085,0.0,87300,150000,2025-08-15 23:21:22,2025-08-15 23:21:22
-1769.84973,0.0,162545.5625,640.20502,0.00977,5000.0,1.0,-0.48204,0.0,87400,150000,2025-08-15 23:21:40,2025-08-15 23:21:40
-1112.93396,0.0,153961.64062,1413.85498,0.02157,5000.0,1.0,-0.50539,0.0,87500,150000,2025-08-15 23:21:59,2025-08-15 23:21:59
-1686.72314,0.0,162439.03125,638.76038,0.00975,5000.0,1.0,-0.46513,0.0,87600,150000,2025-08-15 23:22:17,2025-08-15 23:22:17
-1303.9585,0.0,156820.4375,1116.61145,0.01704,5000.0,1.0,-0.48415,0.0,87700,150000,2025-08-15 23:22:36,2025-08-15 23:22:36
-1412.05615,0.0,173423.125,945.33484,0.01442,5000.0,1.0,-0.47151,0.0,87800,150000,2025-08-15 23:22:54,2025-08-15 23:22:54
-1966.05933,0.0,167755.75,592.51428,0.00904,5000.0,1.0,-0.51175,0.0,87900,150000,2025-08-15 23:23:12,2025-08-15 23:23:12
-1008.55884,0.0,162156.90625,1129.08594,0.01723,5000.0,1.0,-0.42756,0.0,88000,150000,2025-08-15 23:23:31,2025-08-15 23:23:31
-1300.33667,0.0,169943.46875,994.07281,0.01517,5000.0,1.0,-0.45892,0.0,88100,150000,2025-08-15 23:23:49,2025-08-15 23:23:49
